time,frequency,confidence
156.040,92.229,0.893499
156.050,92.369,0.919296
156.060,92.290,0.907139
156.070,100.854,0.925285
156.080,115.673,0.935194
156.090,130.768,0.920798
156.100,150.075,0.866152
156.110,169.576,0.746764
156.120,184.586,0.546860
156.130,184.864,0.594183
156.140,185.538,0.686785
156.150,185.802,0.837984
156.160,185.685,0.798442
156.170,186.358,0.771808
156.180,187.492,0.696612
156.190,207.965,0.480416
156.200,211.071,0.796029
156.210,210.678,0.762855
156.220,207.405,0.751244
156.230,205.091,0.739253
156.240,190.449,0.327309
156.250,187.025,0.621000
156.260,185.980,0.772303
156.270,185.402,0.654010
156.280,185.043,0.751522
156.290,184.814,0.802688
156.300,184.996,0.805161
156.310,185.632,0.839414
156.320,186.425,0.845914
156.330,187.464,0.823510
156.340,188.037,0.734526
156.350,187.527,0.594353
156.360,208.458,0.534502
156.370,210.789,0.553880
156.380,210.926,0.562784
156.390,209.386,0.633989
156.400,207.980,0.629794
156.410,205.764,0.569340
156.420,184.867,0.346320
156.430,184.425,0.806989
156.440,184.530,0.887865
156.450,184.383,0.894298
156.460,184.490,0.926607
156.470,184.616,0.937167
156.480,184.709,0.926720
156.490,184.633,0.886516
156.500,185.030,0.826481
156.510,186.605,0.684174
156.520,186.170,0.760553
156.530,186.689,0.721462
156.540,186.673,0.760140
156.550,187.578,0.684760
156.560,186.547,0.548794
156.570,186.212,0.428431
156.580,185.921,0.396613
156.590,187.246,0.545216
156.600,187.024,0.724102
156.610,186.486,0.730575
156.620,185.850,0.805064
156.630,185.783,0.861274
156.640,185.722,0.912236
156.650,186.076,0.905098
156.660,186.091,0.915318
156.670,185.394,0.930807
156.680,185.206,0.931299
156.690,185.033,0.927794
156.700,185.261,0.917623
156.710,185.220,0.830073
156.720,185.602,0.812719
156.730,185.781,0.844161
156.740,185.966,0.822416
156.750,186.970,0.825214
156.760,205.055,0.677794
156.770,236.014,0.442443
156.780,250.027,0.529443
156.790,250.379,0.727235
156.800,251.086,0.694925
156.810,251.713,0.571973
156.820,250.929,0.440172
156.830,249.118,0.670683
156.840,242.966,0.695868
156.850,236.338,0.786694
156.860,225.711,0.765789
156.870,213.885,0.609324
156.880,209.831,0.645541
156.890,198.883,0.679039
156.900,189.979,0.670013
156.910,187.843,0.261844
156.920,184.380,0.371276
156.930,180.820,0.396671
156.940,187.257,0.080028
156.950,202.408,0.163290
156.960,217.279,0.124380
156.970,226.532,0.093652
156.980,241.628,0.071508
156.990,248.696,0.551660
157.000,247.392,0.708533
157.010,237.939,0.595719
157.020,233.275,0.396133
157.030,213.422,0.488564
157.040,206.079,0.779934
157.050,200.747,0.517035
157.060,192.031,0.404570
157.070,187.819,0.609602
157.080,187.167,0.505888
157.090,186.992,0.674319
157.100,186.345,0.762610
157.110,186.880,0.789086
157.120,188.175,0.617983
157.130,187.900,0.468267
157.140,208.919,0.655426
157.150,210.589,0.713376
157.160,211.032,0.747359
157.170,210.698,0.826822
157.180,209.057,0.730955
157.190,205.000,0.650952
157.200,201.279,0.429074
157.210,189.827,0.411656
157.220,186.664,0.720182
157.230,187.315,0.653242
157.240,187.762,0.841233
157.250,188.514,0.843549
157.260,188.369,0.822795
157.270,187.437,0.769032
157.280,202.842,0.687675
157.290,213.630,0.472008
157.300,217.292,0.642527
157.310,218.409,0.711521
157.320,217.913,0.725433
157.330,219.240,0.471579
157.340,235.095,0.260405
157.350,250.623,0.433509
157.360,249.917,0.783309
157.370,247.681,0.899597
157.380,246.551,0.914291
157.390,246.539,0.913834
157.400,246.141,0.932100
157.410,245.945,0.938681
157.420,245.872,0.946041
157.430,246.034,0.947214
157.440,246.223,0.929351
157.450,246.659,0.924417
157.460,246.355,0.908369
157.470,246.092,0.920166
157.480,246.010,0.909766
157.490,245.836,0.902325
157.500,245.313,0.911691
157.510,245.587,0.900219
157.520,246.022,0.878334
157.530,246.005,0.867134
157.540,246.259,0.872442
157.550,247.022,0.889133
157.560,246.895,0.889103
157.570,247.171,0.878180
157.580,247.812,0.875178
157.590,249.212,0.797456
157.600,252.295,0.833597
157.610,252.628,0.851084
157.620,251.400,0.880306
157.630,250.822,0.898018
157.640,250.091,0.912532
157.650,249.727,0.904370
157.660,249.731,0.904243
157.670,249.710,0.911432
157.680,249.824,0.911789
157.690,249.257,0.884013
157.700,249.213,0.850458
157.710,248.962,0.792825
157.720,247.950,0.842453
157.730,248.278,0.830088
157.740,247.787,0.861372
157.750,247.325,0.838641
157.760,246.430,0.796703
157.770,246.062,0.856481
157.780,246.125,0.890293
157.790,245.776,0.916884
157.800,245.885,0.913283
157.810,246.094,0.918478
157.820,246.150,0.918925
157.830,246.130,0.927073
157.840,246.946,0.939630
157.850,248.560,0.914440
157.860,230.336,0.902041
157.870,201.407,0.827318
157.880,179.926,0.434327
157.890,158.057,0.166086
157.900,140.499,0.628387
157.910,126.144,0.853790
157.920,126.037,0.899702
157.930,125.725,0.912319
157.940,125.464,0.918170
157.950,124.899,0.928033
157.960,124.362,0.934583
157.970,123.817,0.952641
157.980,123.469,0.945693
157.990,123.088,0.931857
158.000,122.680,0.943088
158.010,122.607,0.941592
158.020,122.565,0.943561
158.030,122.474,0.942647
158.040,122.377,0.945015
158.050,122.526,0.944247
158.060,122.739,0.940684
158.070,122.723,0.940942
158.080,122.826,0.932908
158.090,122.833,0.937113
158.100,122.775,0.936714
158.110,122.851,0.934609
158.120,122.983,0.918698
158.130,122.997,0.924080
158.140,123.066,0.922140
158.150,123.067,0.923979
158.160,123.032,0.924659
158.170,122.996,0.925169
158.180,122.954,0.929352
158.190,122.931,0.930224
158.200,122.882,0.934975
158.210,122.917,0.929495
158.220,122.943,0.930963
158.230,122.965,0.929244
158.240,123.083,0.917519
158.250,123.125,0.894911
158.260,123.025,0.915719
158.270,122.869,0.918009
158.280,122.853,0.924679
158.290,122.770,0.921102
158.300,122.766,0.919423
158.310,122.832,0.925290
158.320,122.731,0.918509
158.330,122.725,0.922710
158.340,122.775,0.925707
158.350,122.992,0.907446
158.360,122.880,0.923253
158.370,122.964,0.916699
158.380,122.964,0.917245
158.390,122.999,0.913331
158.400,123.271,0.871830
158.410,123.005,0.837957
158.420,122.545,0.798882
158.430,122.352,0.851179
158.440,122.356,0.771371
158.450,122.507,0.803108
158.460,122.608,0.852476
158.470,122.690,0.875158
158.480,122.781,0.873833
158.490,122.831,0.887583
158.500,123.004,0.879199
158.510,122.837,0.902804
158.520,122.797,0.894700
158.530,122.609,0.894301
158.540,122.619,0.904323
158.550,122.685,0.904895
158.560,122.617,0.871452
158.570,122.834,0.761971
158.580,123.431,0.804327
158.590,123.895,0.492045
158.600,124.136,0.743973
158.610,124.186,0.783221
158.620,124.432,0.702251
158.630,124.372,0.773558
158.640,124.102,0.832125
158.650,124.359,0.743142
158.660,124.728,0.791400
158.670,125.216,0.676156
158.680,125.050,0.622866
158.690,124.990,0.646320
158.700,139.153,0.571837
158.710,163.522,0.574912
158.720,181.513,0.316021
158.730,183.240,0.831881
158.740,184.542,0.891896
158.750,185.327,0.939222
158.760,186.176,0.922400
158.770,186.878,0.886148
158.780,187.676,0.818885
158.790,187.197,0.730051
158.800,185.942,0.785588
158.810,185.179,0.771550
158.820,185.445,0.639687
158.830,186.138,0.636352
158.840,187.138,0.489333
158.850,186.618,0.568956
158.860,184.969,0.553436
158.870,205.195,0.362392
158.880,230.754,0.312123
158.890,247.924,0.637481
158.900,248.643,0.738843
158.910,247.859,0.860595
158.920,247.370,0.913250
158.930,247.379,0.931849
158.940,247.423,0.938388
158.950,247.474,0.932585
158.960,247.406,0.926841
158.970,247.404,0.926352
158.980,247.708,0.931246
158.990,248.235,0.923761
159.000,248.504,0.912691
159.010,248.339,0.905679
159.020,247.788,0.908085
159.030,247.226,0.878026
159.040,246.618,0.857532
159.050,246.037,0.851917
159.060,245.453,0.876157
159.070,245.154,0.861747
159.080,245.278,0.888763
159.090,245.629,0.915531
159.100,245.874,0.923831
159.110,245.922,0.927329
159.120,246.057,0.915325
159.130,246.259,0.901695
159.140,246.534,0.897312
159.150,247.481,0.914146
159.160,248.275,0.910949
159.170,248.946,0.890040
159.180,248.762,0.883295
159.190,248.365,0.895910
159.200,248.422,0.881801
159.210,231.139,0.892806
159.220,200.202,0.771974
159.230,176.122,0.519964
159.240,159.025,0.092898
159.250,138.343,0.335204
159.260,125.617,0.738536
159.270,125.304,0.848967
159.280,124.565,0.882904
159.290,124.092,0.926001
159.300,123.829,0.944869
159.310,123.510,0.944713
159.320,123.192,0.934193
159.330,122.825,0.944659
159.340,122.744,0.949747
159.350,122.684,0.949308
159.360,122.734,0.946928
159.370,122.695,0.944797
159.380,122.668,0.943625
159.390,122.719,0.943165
159.400,122.664,0.943727
159.410,122.605,0.947635
159.420,122.686,0.947448
159.430,122.826,0.941348
159.440,122.860,0.938410
159.450,122.876,0.935987
159.460,122.938,0.935484
159.470,123.003,0.930999
159.480,123.013,0.932459
159.490,123.004,0.927788
159.500,122.945,0.937163
159.510,122.899,0.937963
159.520,122.904,0.941116
159.530,122.884,0.938573
159.540,122.917,0.935218
159.550,123.013,0.929411
159.560,123.006,0.912615
159.570,123.689,0.909242
159.580,123.776,0.890366
159.590,123.285,0.859916
159.600,122.968,0.860741
159.610,122.998,0.859438
159.620,123.075,0.809796
159.630,123.071,0.806437
159.640,123.231,0.806867
159.650,123.085,0.776321
159.660,122.762,0.808688
159.670,122.805,0.817207
159.680,123.089,0.765879
159.690,123.104,0.834245
159.700,122.912,0.876099
159.710,122.790,0.896914
159.720,122.860,0.881085
159.730,122.941,0.808104
159.740,122.986,0.761614
159.750,123.061,0.666898
159.760,123.087,0.584875
159.770,123.110,0.768600
159.780,123.188,0.739303
159.790,123.255,0.723480
159.800,123.194,0.667260
159.810,123.212,0.740193
159.820,123.294,0.842398
159.830,123.685,0.901599
159.840,124.705,0.926561
159.850,125.376,0.927590
159.860,126.002,0.924186
159.870,126.888,0.862798
159.880,126.491,0.849086
159.890,125.253,0.689513
159.900,124.262,0.309806
159.910,125.113,0.217906
159.920,127.242,0.672336
159.930,127.504,0.829310
159.940,127.474,0.885344
159.950,127.658,0.908682
159.960,127.264,0.894752
159.970,127.056,0.906537
159.980,126.913,0.924476
159.990,126.493,0.928117
160.000,126.070,0.915149
160.010,125.272,0.934684
160.020,124.434,0.937917
160.030,123.968,0.952091
160.040,123.604,0.952021
160.050,123.339,0.942541
160.060,123.131,0.926663
160.070,122.898,0.936282
160.080,122.910,0.934285
160.090,122.795,0.940749
160.100,122.911,0.935488
160.110,122.837,0.934475
160.120,122.860,0.932267
160.130,122.929,0.928918
160.140,122.878,0.921992
160.150,122.909,0.922130
160.160,123.026,0.918509
160.170,123.082,0.916004
160.180,123.119,0.910193
160.190,122.988,0.923454
160.200,122.959,0.924253
160.210,123.025,0.927141
160.220,123.030,0.932410
160.230,123.156,0.924240
160.240,122.915,0.931107
160.250,123.008,0.901266
160.260,123.028,0.878993
160.270,122.780,0.860237
160.280,122.484,0.831559
160.290,122.657,0.756625
160.300,122.798,0.645017
160.310,122.932,0.683398
160.320,122.947,0.674958
160.330,122.957,0.864354
160.340,122.889,0.889029
160.350,122.758,0.916493
160.360,122.814,0.904767
160.370,122.754,0.926856
160.380,122.777,0.937449
160.390,122.797,0.936531
160.400,122.728,0.932309
160.410,122.769,0.917073
160.420,122.762,0.889417
160.430,122.745,0.867034
160.440,122.733,0.716221
160.450,123.081,0.609265
160.460,123.485,0.616412
160.470,124.152,0.721743
160.480,124.773,0.682411
160.490,124.991,0.742977
160.500,124.644,0.761710
160.510,124.324,0.768736
160.520,124.004,0.822150
160.530,123.947,0.870421
160.540,123.789,0.917941
160.550,123.688,0.928468
160.560,123.488,0.915808
160.570,123.231,0.865466
160.580,122.649,0.760991
160.590,122.685,0.713171
160.600,122.957,0.819969
160.610,123.411,0.801563
160.620,123.423,0.863667
160.630,123.135,0.854126
160.640,122.848,0.900599
160.650,122.726,0.908181
160.660,122.787,0.909457
160.670,122.795,0.912794
160.680,122.696,0.923831
160.690,122.651,0.919771
160.700,122.688,0.929363
160.710,122.729,0.923950
160.720,122.779,0.928645
160.730,122.849,0.929730
160.740,122.960,0.917326
160.750,122.943,0.919485
160.760,122.974,0.905299
160.770,123.050,0.904255
160.780,122.982,0.899994
160.790,122.934,0.917628
160.800,122.872,0.922366
160.810,122.921,0.911803
160.820,122.917,0.909165
160.830,122.870,0.905383
160.840,122.998,0.886619
160.850,123.138,0.888917
160.860,123.214,0.868106
160.870,123.251,0.866825
160.880,138.043,0.882676
160.890,158.268,0.870030
160.900,178.329,0.847536
160.910,197.972,0.855476
160.920,231.224,0.783108
160.930,250.657,0.546250
160.940,250.492,0.795917
160.950,249.646,0.872199
160.960,249.339,0.864753
160.970,249.597,0.891547
160.980,250.869,0.902266
160.990,252.209,0.845076
161.000,252.805,0.922175
161.010,251.971,0.878677
161.020,250.663,0.903479
161.030,249.338,0.840769
161.040,248.158,0.728587
161.050,247.640,0.742500
161.060,246.758,0.624443
161.070,246.145,0.631159
161.080,246.447,0.595758
161.090,247.941,0.593947
161.100,249.722,0.546513
161.110,251.033,0.598969
161.120,251.139,0.761940
161.130,251.277,0.823496
161.140,251.408,0.789918
161.150,251.913,0.765070
161.160,253.095,0.823679
161.170,253.316,0.894005
161.180,253.240,0.917324
161.190,253.125,0.929171
161.200,253.347,0.946597
161.210,252.921,0.940490
161.220,252.025,0.915639
161.230,251.093,0.931178
161.240,250.714,0.926772
161.250,250.644,0.940460
161.260,250.800,0.923768
161.270,252.156,0.872658
161.280,224.098,0.834019
161.290,196.316,0.490694
161.300,178.348,0.577527
161.310,157.761,0.638632
161.320,140.325,0.722848
161.330,124.877,0.792972
161.340,124.232,0.845525
161.350,124.137,0.885058
161.360,124.045,0.865542
161.370,123.807,0.900193
161.380,123.530,0.886371
161.390,123.220,0.887545
161.400,122.997,0.881115
161.410,122.986,0.876312
161.420,123.001,0.883385
161.430,123.096,0.894730
161.440,123.055,0.901009
161.450,123.023,0.904404
161.460,122.946,0.904618
161.470,122.988,0.918083
161.480,123.145,0.905647
161.490,123.226,0.909424
161.500,123.174,0.917182
161.510,123.018,0.929131
161.520,122.946,0.935581
161.530,122.982,0.932109
161.540,123.115,0.925097
161.550,123.164,0.927093
161.560,137.725,0.930897
161.570,157.236,0.914029
161.580,178.343,0.546565
161.590,200.191,0.331627
161.600,230.253,0.430823
161.610,249.951,0.763885
161.620,249.643,0.856195
161.630,250.142,0.919761
161.640,250.463,0.936149
161.650,251.319,0.924651
161.660,251.461,0.920140
161.670,250.903,0.936607
161.680,250.496,0.931448
161.690,249.687,0.924249
161.700,248.950,0.876573
161.710,247.718,0.917251
161.720,246.750,0.913058
161.730,246.327,0.905690
161.740,245.878,0.924834
161.750,245.532,0.903159
161.760,245.639,0.807678
161.770,246.857,0.640030
161.780,248.398,0.784599
161.790,249.117,0.775311
161.800,248.737,0.811116
161.810,249.285,0.845089
161.820,250.672,0.908931
161.830,252.823,0.905502
161.840,254.017,0.938266
161.850,254.707,0.933987
161.860,255.284,0.927711
161.870,254.833,0.940255
161.880,254.295,0.957894
161.890,253.406,0.961103
161.900,253.035,0.954942
161.910,252.560,0.946612
161.920,251.975,0.868218
161.930,252.491,0.565992
161.940,230.111,0.250318
161.950,198.346,0.558088
161.960,175.787,0.821601
161.970,157.459,0.895135
161.980,138.826,0.919275
161.990,123.462,0.935242
162.000,123.198,0.928183
162.010,123.057,0.931982
162.020,122.937,0.944523
162.030,122.871,0.943247
162.040,122.978,0.938624
162.050,122.950,0.941993
162.060,123.004,0.939649
162.070,122.986,0.935058
162.080,123.021,0.933497
162.090,123.086,0.926434
162.100,123.178,0.926648
162.110,123.142,0.924087
162.120,123.152,0.929196
162.130,123.165,0.930496
162.140,123.142,0.924664
162.150,123.129,0.927106
162.160,123.105,0.925897
162.170,123.162,0.933458
162.180,123.149,0.932207
162.190,123.176,0.931139
162.200,123.073,0.925394
162.210,123.116,0.921989
162.220,123.157,0.922915
162.230,123.159,0.912780
162.240,122.909,0.884821
162.250,122.913,0.604722
162.260,123.506,0.523199
162.270,123.562,0.640076
162.280,123.381,0.653961
162.290,123.436,0.650738
162.300,124.025,0.711755
162.310,124.944,0.668351
162.320,125.634,0.737864
162.330,125.942,0.751457
162.340,125.901,0.761294
162.350,125.999,0.651833
162.360,125.817,0.413144
162.370,125.693,0.467557
162.380,125.196,0.537253
162.390,125.153,0.634676
162.400,124.781,0.689748
162.410,124.624,0.634856
162.420,124.152,0.667098
162.430,123.907,0.691720
162.440,123.524,0.699361
162.450,123.560,0.521292
162.460,123.714,0.671846
162.470,124.593,0.803651
162.480,125.694,0.852168
162.490,126.294,0.901004
162.500,126.706,0.888206
162.510,126.973,0.855479
162.520,127.033,0.880283
162.530,126.670,0.931049
162.540,125.895,0.942969
162.550,125.088,0.919997
162.560,124.585,0.915612
162.570,125.417,0.821934
162.580,125.422,0.469450
162.590,125.553,0.554718
162.600,126.150,0.797707
162.610,126.098,0.851617
162.620,125.907,0.885267
162.630,125.375,0.920260
162.640,124.867,0.921398
162.650,124.305,0.942070
162.660,123.899,0.954799
162.670,123.558,0.956244
162.680,123.245,0.944261
162.690,122.967,0.937376
162.700,122.814,0.948107
162.710,122.762,0.943137
162.720,122.577,0.945670
162.730,122.526,0.943301
162.740,122.558,0.939069
162.750,122.612,0.936606
162.760,122.590,0.941539
162.770,122.615,0.942465
162.780,122.699,0.934445
162.790,122.656,0.932848
162.800,122.666,0.931979
162.810,122.756,0.930963
162.820,122.799,0.930246
162.830,122.954,0.913729
162.840,122.856,0.932525
162.850,122.825,0.935962
162.860,122.856,0.934911
162.870,122.914,0.930584
162.880,123.046,0.936139
162.890,122.981,0.914581
162.900,123.294,0.673717
162.910,140.200,0.452287
162.920,159.463,0.098358
162.930,181.694,0.322309
162.940,210.957,0.755346
162.950,237.986,0.808423
162.960,262.583,0.844296
162.970,295.618,0.891062
162.980,295.787,0.836771
162.990,296.262,0.788633
163.000,295.627,0.551331
163.010,290.001,0.435710
163.020,281.782,0.665933
163.030,278.668,0.851060
163.040,277.896,0.901689
163.050,276.376,0.915794
163.060,275.752,0.911095
163.070,276.314,0.913900
163.080,276.137,0.909587
163.090,276.345,0.916533
163.100,276.985,0.915483
163.110,278.225,0.930295
163.120,278.620,0.922346
163.130,279.134,0.918185
163.140,279.557,0.909309
163.150,279.304,0.910296
163.160,277.928,0.947476
163.170,277.095,0.943809
163.180,276.562,0.936963
163.190,275.993,0.934853
163.200,275.172,0.959101
163.210,274.451,0.960777
163.220,275.194,0.946221
163.230,276.125,0.916137
163.240,278.195,0.824403
163.250,280.828,0.818406
163.260,280.599,0.772590
163.270,281.212,0.777300
163.280,281.819,0.820050
163.290,281.527,0.803660
